TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Family	Continent	tax_name	genus	family	order	class	phylum
TRH228	CA_N_030	0	109	0	0.0111637929942034	0.075187969924812	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR10034516	0	98433	0	0.0111637929942034	0.075187969924812	Apis cerana	Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR10034517	0	44852	0	0.0111637929942034	0.075187969924812	Apis cerana	Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR10034518	0	829	0	0.0111637929942034	0.075187969924812	Apis cerana	Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR10034523	0	9983	0	0.0111637929942034	0.075187969924812	Apis cerana	Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR11426432	0	673	0	0.0111637929942034	0.075187969924812	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Apidae	South America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR11426433	0	106	0	0.0111637929942034	0.075187969924812	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Apidae	South America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR11440495	0	242	0	0.0111637929942034	0.075187969924812	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Apidae	South America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR11440496	0	406	0	0.0111637929942034	0.075187969924812	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Apidae	South America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12053418	0	1055	0	0.0111637929942034	0.075187969924812	Euglossa viridissima	Polymorphic	Female	abdomen	Mexico	RNA	PRJNA636137	2016	March	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Euglossa	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12053420	0	189	0	0.0111637929942034	0.075187969924812	Euglossa viridissima	Polymorphic	Female	abdomen	Mexico	RNA	PRJNA636137	2016	March	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Euglossa	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12233820	0	713	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA646602	2019	July	Paired	RT-PCR	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12235348	0	1159	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA646687	2019	July	Paired	RT-PCR	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12244814	0	2802	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA646806	2019	July	Paired	RT-PCR	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12245258	0	575	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA646816	2019	July	Paired	RT-PCR	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12245523	0	912	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA646831	2019	July	Paired	RT-PCR	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527928	0	1089	0	0.0111637929942034	0.075187969924812	Bombus confusus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527929	0	8964	0	0.0111637929942034	0.075187969924812	Bombus haemorrhoidalis	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527932	0	3920	0	0.0111637929942034	0.075187969924812	Bombus superbus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527933	0	219	0	0.0111637929942034	0.075187969924812	Bombus turneri	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527934	0	1171	0	0.0111637929942034	0.075187969924812	Bombus pyrosoma	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527935	0	612	0	0.0111637929942034	0.075187969924812	Bombus ignitus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527936	0	2308	0	0.0111637929942034	0.075187969924812	Bombus picipes	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527961	0	202	0	0.0111637929942034	0.075187969924812	Bombus waltoni	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527962	0	2353	0	0.0111637929942034	0.075187969924812	Bombus difficillimus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527963	0	12815	0	0.0111637929942034	0.075187969924812	Bombus breviceps	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527964	0	16607	0	0.0111637929942034	0.075187969924812	Bombus opulentus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527965	0	7415	0	0.0111637929942034	0.075187969924812	Bombus consobrinus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR12527966	0	16115	0	0.0111637929942034	0.075187969924812	Bombus sibiricus	Eusocial	Unknown	whole body	China	RNA	PRJNA659133	2016	August	Paired	POLYA	Illumina HiSeq X Ten	Illumina	Illumina HiSeq	Bombus	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13404632	0	218069	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13404634	0	467554	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13404636	0	104577	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13404641	0	910618	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442815	0	1617712	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442818	0	266	0	0.0111637929942034	0.075187969924812	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442824	0	292	0	0.0111637929942034	0.075187969924812	Exoneura	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Exoneura	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442827	0	483825	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442828	0	57119	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442829	0	628	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442830	0	1599	0	0.0111637929942034	0.075187969924812	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13442831	0	660	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769013	0	86108	0	0.0111637929942034	0.075187969924812	Bombus	Eusocial	Unknown	pooled whole bodies (293)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769015	0	186524	0	0.0111637929942034	0.075187969924812	Bombus pascuorum	Eusocial	Unknown	pooled whole bodies (182)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769016	0	149988	0	0.0111637929942034	0.075187969924812	Bombus lucorum	Eusocial	Unknown	pooled whole bodies (212)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769017	0	287677	0	0.0111637929942034	0.075187969924812	Bombus lucorum	Eusocial	Unknown	pooled whole bodies (212)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769018	0	190199	0	0.0111637929942034	0.075187969924812	Bombus terrestris	Eusocial	Unknown	pooled whole bodies (239)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR13769019	0	254393	0	0.0111637929942034	0.075187969924812	Bombus terrestris	Eusocial	Unknown	pooled whole bodies (239)	Scotland	RNA	PRJNA704259	2021	NA	Paired	RT-PCR	MGI DNBSEQ-G400	MGI	MGI	Bombus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567209	0	735	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567210	0	604	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567211	0	7012	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567212	0	317	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567213	0	6079	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567214	0	441	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567217	0	132339	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567218	0	1072	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567219	0	1191	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567220	0	113803	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567221	0	19776	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR14567222	0	149766	0	0.0111637929942034	0.075187969924812	Bombus terricola	Eusocial	Unknown	abdomen	Canada	RNA	PRJNA730495	2021	NA	Paired	CDNA	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Bombus	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR1503066	0	808	0	0.0111637929942034	0.075187969924812	Epeolus variegatus	Solitary	Unknown	whole body	Italy	RNA	PRJNA252262	2011	September	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Epeolus	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR1503113	0	195	0	0.0111637929942034	0.075187969924812	Euglossa dilemma	Polymorphic	Unknown	whole body	Florida	RNA	PRJNA252310	2012	January	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Euglossa	Apidae	North America	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR1503129	0	171	0	0.0111637929942034	0.075187969924812	Anthophora plumipes	Solitary	Male	whole body	Germany	RNA	PRJNA252326	2011	April	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Anthophora	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR1503133	0	171	0	0.0111637929942034	0.075187969924812	Nomada lathburiana	Solitary	Female	whole body	Germany	RNA	PRJNA252330	2011	April	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Nomada	Apidae	Europe	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR15496107	0	111	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR15496114	0	345	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR15496115	0	366	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR17475010	0	688	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA793424	2020	September	Paired	RANDOM	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Asia	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500042	0	96666	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500043	0	8998	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500044	0	4286	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500045	0	424	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500050	0	922	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500061	0	515	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500072	0	3932	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500076	0	80255	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH228	SRR18500077	0	2565	0	0.0111637929942034	0.075187969924812	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apidae	Oceania	Yarrowia	Yarrowia	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota
